Chromosome Position NCPscore Ratio
chrII 526718 1.309 0.96999
chrII 526725 0.887 0.72775
chrII 526735 0.54 0.50823
chrII 526855 1.13 1.64994
chrII 526857 0.833 1.18094
chrII 526860 0.857 1.21447
chrII 526864 2.771 4.21404
chrII 526867 0.937 1.38114
chrII 526868 0.927 1.39521
chrII 526873 1.45 2.46102
chrII 526874 0.467 0.80198
chrII 526877 1.476 2.56527
chrII 526886 0.694 1.12646
chrII 526888 0.702 1.16495
chrII 526899 0.774 1.16573
chrII 526905 0.417 0.56856
chrII 527134 2.975 1.20333
chrII 527146 1.302 0.49497
chrII 527175 2.436 0.9026
chrII 527187 2.177 0.80261
chrII 527295 1.274 0.52852
chrII 527301 1.204 0.52021
chrII 527338 2.113 1.16423
chrII 527342 3.95 2.20981
chrII 527351 1.59 0.92144
chrII 527362 2.989 1.81072
chrII 527382 1.005 0.66365
chrII 527483 2.47 1.21849
chrII 527491 2.391 1.16352
chrII 527492 2.185 1.03241
chrII 527524 1.568 0.87733
chrII 527525 2.092 1.17029
chrII 527533 0.924 0.51297
chrII 527544 1.696 1.03155
chrII 527656 9.873 4.82089
chrII 527666 6.148 2.96223
chrII 527671 2.66 1.28595
chrII 527675 5.258 2.65624
chrII 527687 1.538 0.74827
chrII 527718 1.581 0.94192
chrII 527811 0.987 0.52781
chrII 527819 3.985 2.13879
chrII 527822 1.126 0.57084
chrII 527828 7.163 3.54512
chrII 527833 3.866 1.90023
chrII 527840 4.015 2.02835
chrII 527843 1.294 0.65609
chrII 527851 2.79 1.33977
chrII 527859 1.364 0.62433
chrII 527941 0.803 0.50081
chrII 528003 1.248 0.92484
chrII 528004 1.121 0.82255
chrII 528007 1.041 0.77968
chrII 528010 4.577 3.4985
chrII 528019 1.069 0.7576
chrII 528085 0.743 0.6348
chrII 528155 0.295 0.59095
chrII 528264 0.353 0.70558
chrII 528273 0.305 0.53089
chrII 528274 0.309 0.52479
chrII 528280 0.839 1.51163
chrII 528286 0.915 1.69079
chrII 528287 0.757 1.38123
chrII 528294 0.376 0.6694
chrII 528300 0.429 0.70334
chrII 528302 0.395 0.65571
chrII 528309 0.296 0.53381
chrII 528314 0.315 0.56141
chrII 528326 0.276 0.48547
chrII 528436 1.788 1.76373
chrII 528445 0.659 0.66785
chrII 528454 7.871 7.6614
chrII 528462 3.495 3.61892
chrII 528474 1.093 1.12351
chrII 528476 1.176 1.20884
chrII 528607 2.282 2.20634
chrII 528621 2.437 2.01043
chrII 528622 1.132 0.92831
chrII 528628 9.496 7.53464
chrII 528629 0.95 0.76181
chrII 528638 1.529 1.21978
chrII 528658 1.398 1.09184
chrII 528664 1.294 0.99426
chrII 528665 0.694 0.53351
chrII 528670 0.832 0.63248
chrII 528688 0.6 0.48694
chrII 528766 1.129 0.75963
chrII 528789 1.061 0.63745
chrII 528791 1.853 1.10449
chrII 528795 1.256 0.75452
chrII 528796 0.968 0.58647
chrII 528800 1.457 0.86466
chrII 528801 2.825 1.66328
chrII 528804 1.225 0.75123
chrII 528814 0.851 0.53554
chrII 528820 0.976 0.5965
chrII 528832 1.18 0.85292
chrII 528833 0.862 0.63275
chrII 528840 0.714 0.55439
chrII 528922 0.79 0.7211
chrII 528933 2.254 1.75078
chrII 528940 1.164 0.77621
chrII 528942 1.182 0.73756
chrII 528964 2.277 1.06574
chrII 528973 1.824 0.81455
chrII 528975 1.231 0.53649
chrII 528982 6.655 2.67649
chrII 529095 2.89 1.4858
chrII 529136 1.253 0.54932
chrII 529137 5.303 2.28374
chrII 529156 9.484 4.35421
chrII 529185 0.91 0.52915
chrII 529296 1.554 0.94115
chrII 529303 3.554 2.05093
chrII 529315 1.989 1.07947
chrII 529333 1.063 0.6808
chrII 529335 0.92 0.62199
chrII 529375 0.614 0.51839
chrII 529393 0.761 0.74071
chrII 529428 1.019 0.7917
chrII 529436 1.851 1.33118
chrII 529442 1.371 0.93072
chrII 529456 0.733 0.505
chrII 529468 2.897 1.78454
chrII 529469 0.793 0.4827
chrII 529476 1.832 0.99082
chrII 529477 1.369 0.74045
chrII 529486 1.769 0.80731
chrII 529527 1.328 0.53999
chrII 529536 1.375 0.53957
chrII 529569 1.565 0.59344
chrII 529598 1.727 0.6119
chrII 529618 1.985 0.74506
chrII 529660 2.088 0.65273
chrII 529742 1.863 0.69228
chrII 529751 2.579 0.92073
chrII 529772 1.467 0.63945
chrII 529794 1.072 0.56488
chrII 529811 1.188 0.65214
chrII 529812 2.302 1.24486
chrII 529894 1.333 0.55588
chrII 529909 1.924 0.71665
chrII 529912 1.865 0.6775
chrII 529921 3.565 1.24236
chrII 529928 2.621 0.87774
chrII 529959 2.712 0.81135
chrII 530032 1.233 0.48657
chrII 530062 2.969 1.15582
chrII 530069 1.699 0.64421
chrII 530071 1.983 0.72569
chrII 530090 1.506 0.51359
chrII 530119 2.362 0.83105
chrII 530139 3.111 1.19233
chrII 530141 2.024 0.78584
chrII 530161 1.837 0.75988
chrII 530190 1.981 0.90943
chrII 530212 1.106 0.58281
chrII 530272 0.886 0.48806
chrII 530273 1.795 1.01188
chrII 530280 0.921 0.52968
chrII 530293 1.834 1.00276
chrII 530298 1.052 0.57977
chrII 530301 2.194 1.21323
chrII 530307 1.752 0.94036
chrII 530313 3.032 1.54768
chrII 530334 1.319 0.724
chrII 530425 0.867 0.53429
chrII 530473 3.563 2.24222
chrII 530491 0.861 0.51307
chrII 530505 0.919 0.55426
chrII 530515 0.966 0.5978
chrII 530526 1.534 0.99083
chrII 530563 0.901 0.65447
chrII 530578 0.644 0.5059
chrII 530656 0.702 0.57872
chrII 530682 0.921 0.79098
chrII 530691 0.881 0.74338
chrII 530742 0.423 0.52739
chrII 530747 0.383 0.52194
chrII 530756 0.779 1.22341
chrII 530828 0.366 0.62203
chrII 530856 0.944 1.16849
chrII 530863 0.708 0.74863
chrII 530868 0.517 0.49297
chrII 530880 0.85 0.65661
chrII 530911 1.389 0.88965
chrII 530930 0.951 0.51791
chrII 530998 1.528 0.52994
chrII 531012 1.647 0.58083
chrII 531055 3.987 1.20011
chrII 531112 1.424 0.52491
chrII 531113 1.367 0.49636
chrII 531181 1.804 0.88067
chrII 531191 0.999 0.50986
chrII 531205 1.126 0.58488
chrII 531223 2.265 1.31224
chrII 531256 1.667 1.19917
chrII 531257 0.903 0.65621
chrII 531270 1.202 0.88196
chrII 531328 1.145 0.60122
chrII 531361 1.142 0.53974
chrII 531388 3.462 1.60976
chrII 531398 2.261 1.07162
chrII 531400 1.276 0.60704
chrII 531418 1.013 0.52245
chrII 531505 1.332 0.61165
chrII 531518 2.312 1.00183
chrII 531527 1.805 0.80112
chrII 531550 1.972 0.94094
chrII 531584 1.284 0.5968
chrII 531688 4.3 2.02516
chrII 531708 1.392 0.70559
chrII 531709 2.106 1.09428
chrII 531717 2.766 1.55897
chrII 531729 2.221 1.41608
chrII 531736 0.805 0.5086
chrII 531738 0.817 0.50303
chrII 531818 1.287 0.90776
chrII 531838 1.584 1.11756
chrII 531859 1.474 0.90815
chrII 531861 1.764 1.10509
chrII 531867 3.724 2.26537
chrII 531879 2.046 1.20421
chrII 531882 0.947 0.57846
chrII 531890 0.825 0.52815
chrII 531972 0.762 0.49683
chrII 532014 1.332 0.78109
chrII 532015 1.05 0.61582
chrII 532024 1.873 1.04371
chrII 532027 4.785 2.69712
chrII 532044 0.919 0.5261
chrII 532052 1.214 0.71202
chrII 532167 0.617 0.51809
chrII 532174 0.944 0.90089
chrII 532186 1.333 1.66291
chrII 532191 0.404 0.49977
chrII 532201 1.224 1.60935
chrII 532211 0.654 0.87569
chrII 532216 0.374 0.51999
chrII 532217 0.853 1.22043
chrII 532228 0.656 0.97702
chrII 532319 0.299 0.59768
chrII 532353 0.896 1.52178
chrII 532355 0.331 0.54959
chrII 532356 3.061 5.02132
chrII 532360 0.511 0.82048
chrII 532494 0.369 0.50306
chrII 532495 0.379 0.52208
chrII 532499 2.675 3.79109
chrII 532503 0.856 1.23805
chrII 532507 1.523 2.13793
chrII 532508 1.625 2.21726
chrII 532509 1.3 1.70966
chrII 532513 0.402 0.50147
chrII 532517 1.078 1.28976
chrII 532520 0.829 0.96857
chrII 532521 2.574 2.98282
chrII 532530 1.164 1.2878
chrII 532582 0.432 0.52967
chrII 532665 3.075 2.06886
chrII 532667 0.952 0.63752
chrII 532673 1.531 0.96361
chrII 532683 1.348 0.76858
chrII 532722 1.056 0.56899
chrII 532805 0.823 0.52466
chrII 532814 0.862 0.51987
chrII 532889 1.262 0.61831
chrII 532890 1.059 0.53133
chrII 532891 1.401 0.70771
chrII 532895 2.547 1.36205
chrII 532896 0.905 0.49278
chrII 532905 1.021 0.58476
chrII 532907 1.315 0.76798
chrII 532916 0.919 0.59647
chrII 532946 1.198 0.66227
chrII 532956 1.606 0.92668
chrII 532985 0.952 0.62613
chrII 533057 1.067 0.6863
chrII 533058 7.47 4.72141
chrII 533065 1.404 0.92366
chrII 533080 1.299 0.89912
chrII 533138 0.472 0.57372
chrII 533216 2.153 1.8068
chrII 533217 3.781 3.2098
chrII 533235 0.934 0.77014
chrII 533246 0.717 0.5848
chrII 533249 1.8 1.45992
chrII 533258 1.571 1.3186
chrII 533264 0.987 0.77932
chrII 533268 0.637 0.48913
chrII 533270 1.341 1.03061
chrII 533403 1.455 0.65776
chrII 533406 2.339 1.02848
chrII 533447 1.356 0.54856
chrII 533615 1.085 0.48452
chrII 533621 2.076 0.92971
chrII 533634 1.176 0.53162
chrII 533735 1.014 0.53068
chrII 533759 1.412 0.72079
chrII 533790 1.28 0.7243
chrII 533872 0.727 0.67172
chrII 533879 1.021 1.04946
chrII 533889 0.52 0.55779
chrII 533899 1.394 1.54222
chrII 533905 0.961 1.12224
chrII 533920 1.53 1.74464
chrII 533968 0.481 0.54435
chrII 533980 0.698 0.77805
chrII 533985 0.811 0.86386
chrII 533990 1.374 1.37379
chrII 533991 0.573 0.57677
chrII 534001 0.927 0.81534
chrII 534023 1.301 0.70895
chrII 534027 2.945 1.53572
chrII 534040 1.086 0.54292
chrII 534082 3.285 1.41055
chrII 534092 1.42 0.56975
chrII 534112 1.979 0.68785
chrII 534175 3.715 1.05109
chrII 534198 2.281 0.60222
chrII 534218 3.056 0.76403
chrII 534237 2.598 0.62279
chrII 534326 3.762 0.83094
chrII 534358 3.672 0.86043
chrII 534473 3.208 0.81456
chrII 534517 3.166 0.70352
chrII 534616 2.566 0.72054
chrII 534626 5.936 1.82447
chrII 534638 4.388 1.44937
chrII 534671 2.358 1.15897
chrII 534769 1.524 1.01164
chrII 534781 4.38 3.59293
chrII 534789 2.956 2.56932
chrII 534793 0.552 0.48592
chrII 534802 3.53 3.5302
chrII 534811 0.57 0.58594
chrII 534832 0.572 0.78074
chrII 534905 0.395 0.79019
chrII 534927 0.38 0.72974
chrII 534933 0.327 0.63689
chrII 534943 0.86 1.55092
chrII 534950 0.282 0.52168
chrII 534962 0.488 0.71978
chrII 535055 0.568 0.68571
chrII 535065 0.442 0.55113
chrII 535100 0.391 0.54405
chrII 535112 0.329 0.53424
chrII 535209 0.594 0.71705
chrII 535218 3.278 3.73893
chrII 535225 1.227 1.28889
chrII 535245 1.424 1.27575
chrII 535303 0.537 0.49584
chrII 535382 2.345 1.31183
chrII 535388 0.982 0.51594
chrII 535394 1.126 0.5853
chrII 535403 3.827 1.9137
chrII 535405 1.146 0.55947
chrII 535411 1.203 0.56107
chrII 535550 3.119 1.63236
chrII 535552 0.937 0.49744
chrII 535571 1.128 0.57595
chrII 535574 1.164 0.57437
chrII 535590 1.084 0.55528
chrII 535591 1.741 0.90158
chrII 535612 1.72 1.03359
chrII 535692 0.817 0.62441
chrII 535694 0.725 0.56011
chrII 535700 0.84 0.61335
chrII 535701 0.892 0.64484
chrII 535713 1.993 1.2992
chrII 535714 1.631 1.04928
chrII 535722 1.728 1.05134
chrII 535910 2.464 0.73724
chrII 536059 1.66 0.48388
chrII 536078 1.518 0.5036
chrII 536088 1.738 0.63431
chrII 536173 1.764 0.8337
chrII 536199 1.387 0.65113
chrII 536240 2.709 1.44338
chrII 536258 1.09 0.69471
chrII 536445 1.36 0.9149
chrII 536456 1.814 1.11263
chrII 536461 2.506 1.44624
chrII 536466 7.384 3.89208
chrII 536475 1.262 0.60431
chrII 536477 1.179 0.55721
chrII 536486 1.952 0.89352
chrII 536487 1.29 0.59027
chrII 536497 1.326 0.61833
chrII 536607 1.548 0.55804
chrII 536617 3.514 1.21574
chrII 536626 6.624 2.23335
chrII 536631 2.441 0.7954
chrII 536635 2.225 0.70311
chrII 536637 3.432 1.08467
chrII 536638 1.854 0.58461
chrII 536644 2.497 0.80665
chrII 536646 7.551 2.4231
chrII 536778 2.236 0.7772
chrII 536786 3.243 1.12198
chrII 536798 5.79 2.08227
chrII 536799 1.873 0.67504
chrII 536804 2.263 0.82201
chrII 536807 5.546 1.99927
chrII 536817 2.17 0.78024
chrII 536938 1.816 0.77737
chrII 536946 1.723 0.74661
chrII 536961 1.927 0.9568
chrII 536966 3.084 1.62528
chrII 536969 1.805 0.93798
chrII 536970 3.347 1.76415
chrII 537057 1.021 0.63985
chrII 537091 0.869 0.57695
chrII 537112 1.01 0.75642
chrII 537114 1.413 1.05831
chrII 537119 1.046 0.80351
chrII 537126 1.323 0.97074
chrII 537129 0.807 0.58878
chrII 537133 1.21 0.86564
chrII 537253 1.148 0.78699
chrII 537281 1.407 0.76382
chrII 537290 5.878 3.21395
chrII 537291 1.308 0.70748
chrII 537309 0.958 0.6299
chrII 537311 0.885 0.58449
chrII 537318 1.646 1.08744
chrII 537426 1.03 1.08151
chrII 537434 1.015 0.95636
chrII 537454 2.278 1.96803
chrII 537465 0.89 0.82751
chrII 537466 1.223 1.15933
chrII 537467 1.207 1.1522
chrII 537468 0.963 0.92528
chrII 537485 0.558 0.61222
chrII 537492 0.729 0.79423
chrII 537493 0.793 0.83867
chrII 537505 0.477 0.55703
chrII 537584 0.36 0.68251
chrII 537599 0.274 0.5197
chrII 537635 0.254 0.50123
chrII 537718 0.284 0.56733
chrII 537723 0.65 1.26498
chrII 537726 0.437 0.86176
chrII 537727 0.375 0.74033
chrII 537735 0.501 1.00219
chrII 537739 0.303 0.60688
chrII 537747 0.775 1.5503
chrII 537748 2.606 5.21118
chrII 537751 0.327 0.65341
chrII 537755 1.256 2.51195
chrII 537758 0.321 0.64141
chrII 537763 0.329 0.65757
chrII 537764 0.265 0.52976
chrII 537850 0.482 0.63995
chrII 537865 0.686 0.67702
chrII 537884 1.069 0.72904
chrII 537891 0.979 0.65269
chrII 537896 3.054 2.09348
chrII 537909 1.63 1.16121
chrII 537920 0.824 0.65051
chrII 537921 0.762 0.5978
chrII 537930 0.671 0.56301
chrII 538025 0.814 0.97371
chrII 538037 1.093 1.36381
chrII 538043 0.633 0.75111
chrII 538045 1.043 1.2375
chrII 538046 0.913 1.08379
chrII 538047 0.885 1.05017
chrII 538057 1.276 1.57909
chrII 538060 0.443 0.55805
chrII 538064 0.68 0.85644
chrII 538073 0.7 0.9372
chrII 538084 0.469 0.62275
chrII 538108 0.329 0.48998
chrII 538119 0.374 0.62112
chrII 538180 0.526 0.91469
chrII 538194 0.498 0.99524
chrII 538195 0.328 0.65576
chrII 538200 0.545 1.08941
chrII 538204 0.688 1.37574
chrII 538211 0.353 0.63656
chrII 538215 0.365 0.61251
chrII 538219 0.427 0.67693
chrII 538220 0.442 0.69426
chrII 538222 1.302 2.00109
chrII 538232 0.809 1.14702
chrII 538238 0.346 0.48507
chrII 538292 0.336 0.52183
chrII 538304 0.86 1.49464
chrII 538334 1.922 2.77799
chrII 538341 0.358 0.50807
chrII 538343 0.864 1.17932
chrII 538379 0.507 0.64393
chrII 538381 0.66 0.85218
chrII 538386 0.937 1.14922
chrII 538390 0.412 0.48945
chrII 538442 0.564 0.49042
chrII 538499 1.335 0.85113
chrII 538529 0.737 0.5409
chrII 538607 1.388 0.94684
chrII 538613 0.901 0.60629
chrII 538639 1.832 0.96206
chrII 538691 1.839 0.84178
chrII 538699 1.161 0.51508
chrII 538761 1.1 0.55557
chrII 538768 4.947 2.71511
chrII 538786 0.843 0.4882
chrII 538789 3.251 1.87589
chrII 538792 0.959 0.53634
chrII 538799 1.205 0.66164
chrII 538800 1.038 0.56546
chrII 538849 1.682 0.88003
chrII 538862 2.31 1.39963
chrII 538883 0.88 0.53763
chrII 538892 1.051 0.68181
chrII 538900 0.788 0.53518
chrII 538912 1.897 1.42051
chrII 538919 2.299 1.91798
chrII 538931 0.916 0.94838
chrII 538941 3.272 3.34066
chrII 538943 1.557 1.55715
chrII 538950 1.332 1.28775
chrII 538951 0.885 0.84993
chrII 539012 1.182 0.97524
chrII 539021 0.67 0.58231
chrII 539032 0.902 0.8783
chrII 539045 0.951 0.81196
chrII 539053 1.151 0.85766
chrII 539131 0.777 0.51792
chrII 539164 1.041 1.06258
chrII 539183 0.857 0.92656
chrII 539194 0.902 1.01345
chrII 539196 0.607 0.68648
chrII 539214 1.016 1.02331
chrII 539234 0.57 0.54756
chrII 539235 0.566 0.55068
chrII 539244 0.688 0.79067
chrII 539264 1.263 1.67602
chrII 539278 0.859 1.0812
chrII 539295 0.935 0.92246
chrII 539327 1.125 0.79762
chrII 539336 0.927 0.64783
chrII 539337 0.713 0.49323
chrII 539348 1.621 1.18895
chrII 539365 0.838 0.58278
chrII 539496 3.153 1.33038
chrII 539508 1.764 0.79507
chrII 539515 2.334 1.0484
chrII 539516 1.647 0.7421
chrII 539666 4.511 2.54298
chrII 539676 1.064 0.63416
chrII 539688 1.446 0.84788
chrII 539830 0.565 0.48219
chrII 539993 1.042 0.53215
chrII 540160 3.219 1.0561
chrII 540220 3.305 1.0629
chrII 540291 1.73 0.53742
chrII 540319 2.603 0.78029
chrII 540334 1.76 0.49887
chrII 540423 1.44 0.50294
chrII 540463 1.616 0.68805
chrII 540472 2.227 0.93168
chrII 540510 1.187 0.56832
chrII 540520 3.024 1.46187
chrII 540525 1.15 0.54152
chrII 540551 1.628 0.84577
chrII 540593 1.317 0.50075
chrII 540614 1.302 0.50694
chrII 540642 2.336 0.77704
chrII 540662 1.978 0.64756
chrII 540753 1.746 0.51403
chrII 540785 1.51 0.48455
chrII 540809 1.521 0.49672
chrII 540819 3.088 1.01318
chrII 540822 2.455 0.82216
chrII 540951 3.671 1.68548
chrII 540971 1.457 0.77927
chrII 540972 0.889 0.47911
chrII 540980 1.133 0.63846
chrII 541002 0.818 0.50627
chrII 541009 2.172 1.52437
chrII 541071 0.373 0.50004
chrII 541074 0.636 0.8514
chrII 541091 1.026 1.97014
chrII 541097 0.265 0.52993
chrII 541103 0.518 1.03512
chrII 541104 0.292 0.58429
chrII 541110 0.476 0.95214
chrII 541113 0.298 0.59665
chrII 541123 1.156 2.28038
chrII 541136 0.384 0.72836
chrII 541144 0.654 1.22349
chrII 541150 0.273 0.51805
chrII 541171 0.261 0.50806
chrII 541174 0.274 0.5131
chrII 541195 0.266 0.49174
chrII 541200 1.223 2.07547
chrII 541237 0.717 0.77584
chrII 541287 0.922 0.59586
chrII 541320 1.964 0.93689
chrII 541326 1.468 0.66974
chrII 541345 1.586 0.56201
chrII 541404 2.12 0.7442
chrII 541416 2.447 0.98146
chrII 541425 2.04 0.88375
chrII 541485 1.812 0.88779
chrII 541491 1.029 0.50604
chrII 541514 1.554 0.77415
chrII 541524 0.953 0.53718
chrII 541534 0.732 0.4791
chrII 541535 1.636 1.08551
chrII 541545 0.732 0.52124
chrII 541547 0.988 0.70708
chrII 541555 1.925 1.31335
chrII 541565 1.116 0.67876
chrII 541575 1.313 0.76985
chrII 541586 3.008 1.57406
chrII 541632 1.199 0.83376
chrII 541660 0.624 0.63277
chrII 541675 0.545 0.53043
chrII 541682 0.867 0.81121
chrII 541684 1.518 1.35962
chrII 541735 0.753 0.54148
chrII 541757 0.574 0.5373
chrII 541768 0.878 0.86615
chrII 541807 1.103 0.91483
chrII 541918 1.098 1.04097
chrII 541923 0.514 0.49707
chrII 541924 1.037 1.00973
chrII 541926 1.039 1.02508
chrII 541927 1.439 1.40085
chrII 541930 2.506 2.48931
chrII 541933 0.783 0.78327
chrII 541948 0.75 0.69286
chrII 541968 0.618 0.53991
chrII 541980 0.646 0.54496
chrII 542106 2.858 1.11862
chrII 542114 2.081 0.81224
chrII 542118 2.158 0.8356
chrII 542142 1.491 0.62562
chrII 542227 1.56 0.72514
chrII 542241 1.882 0.83003
chrII 542281 2.148 0.93911
chrII 542288 2.115 0.86982
chrII 542290 2.148 0.85684
chrII 542312 4.643 1.8029
chrII 542323 1.962 0.89244
chrII 542332 1.079 0.51835
chrII 542376 1.466 0.69728
chrII 542385 1.253 0.60997
chrII 542403 1.347 0.68502
chrII 542417 1.336 0.67254
chrII 542432 1.322 0.64753
chrII 542443 2.449 1.25884
chrII 542475 2.187 1.0236
chrII 542497 1.422 0.74704
chrII 542525 1.653 0.87436
chrII 542544 1.896 1.02915
chrII 542575 1.086 0.57032
chrII 542602 1.182 0.59313
chrII 542604 1.693 0.84651
chrII 542686 0.814 0.5331
chrII 542692 0.999 0.63415
chrII 542698 0.998 0.59015
chrII 542699 0.979 0.57186
chrII 542728 1.256 0.74214
chrII 542757 1.267 0.63592
chrII 542816 1.238 0.61471
chrII 542819 2.08 1.02599
chrII 542822 1.258 0.62267
chrII 542829 2.824 1.37901
chrII 542859 1.431 0.77667
chrII 542918 1.333 0.6532
chrII 542979 2.236 0.78871
chrII 542997 2.444 0.80534
chrII 543013 1.489 0.50661
chrII 543112 1.363 0.55578
chrII 543131 2.478 0.84717
chrII 543192 1.804 0.7043
chrII 543201 1.718 0.69676
chrII 543213 5.448 2.15549
chrII 543222 1.709 0.68528
chrII 543282 1.426 0.60012
chrII 543293 2.491 1.07915
chrII 543305 1.421 0.57935
chrII 543333 2.048 0.79739
chrII 543345 4.167 1.69466
chrII 543364 2.557 1.40343
chrII 543375 4.986 2.85449
chrII 543453 3.527 2.18193
chrII 543456 0.838 0.51172
chrII 543493 1.531 0.99766
chrII 543502 0.871 0.58058
chrII 543504 1.062 0.70794
chrII 543516 0.896 0.68509
chrII 543517 0.663 0.51226
chrII 543524 1.253 1.00002
chrII 543526 0.798 0.67325
chrII 543620 0.42 0.63144
chrII 543625 0.353 0.56033
chrII 543629 2.464 3.6702
chrII 543630 0.576 0.83278
chrII 543644 0.809 1.07397
chrII 543659 1.299 1.66344
chrII 543681 0.451 0.62693
chrII 543775 0.801 0.73526
chrII 543788 0.963 0.79869
chrII 543798 3.802 2.93719
chrII 543846 1.054 0.67199
chrII 543902 0.744 0.48693
chrII 543929 0.934 0.58054
chrII 543941 1.248 0.77839
chrII 543970 1.222 0.69152
chrII 543994 1.807 1.21588
chrII 544012 0.798 0.56298
chrII 544075 0.85 0.82689
chrII 544082 2.405 2.18064
chrII 544088 1.067 0.92211
chrII 544094 1.113 0.91267
chrII 544119 0.697 0.51645
chrII 544138 1.613 1.09529
chrII 544146 1.483 1.05613
chrII 544147 0.768 0.54952
chrII 544160 0.689 0.52418
chrII 544179 1.122 0.74098
chrII 544242 1.685 0.71916
chrII 544252 1.186 0.5294
chrII 544254 1.338 0.6162
chrII 544289 2.109 0.82553
chrII 544300 1.466 0.56634
chrII 544301 2.326 0.90067
chrII 544303 3.972 1.55047
chrII 544439 1.659 0.9038
chrII 544448 1.586 0.91146
chrII 544461 3.113 1.96748
chrII 544466 0.772 0.52644
chrII 544476 0.681 0.51267
chrII 544558 0.312 0.62409
chrII 544597 0.317 0.63447
chrII 544616 0.248 0.49625
chrII 544778 0.275 0.55074
chrII 545005 0.745 0.60392
chrII 545013 0.904 0.69431
chrII 545131 1.262 0.67015
chrII 545153 1.713 0.90288
